Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2020-03-22,2020,3,22,Sunday,12,2020-12,132.85,136.15,122.91,123.32,12497707224,123.32,-7.151,139.75428571428571,210.13400000000001
2020-03-23,2020,3,23,Monday,12,2020-12,123.37,134.91,121.87,134.91,14149877968,134.91,9.399,134.96285714285713,209.0598
2020-03-24,2020,3,24,Tuesday,12,2020-12,135.19,141.95,133.17,138.76,14609068673,138.76,2.854,130.5335714285714,208.03760000000003
2020-03-25,2020,3,25,Wednesday,12,2020-12,138.91,141.4,134.3,136.2,13433092920,136.2,-1.849,126.34285714285714,206.97660000000005
2020-03-26,2020,3,26,Thursday,12,2020-12,136.19,138.83,134.89,138.36,11367261176,138.36,1.59,128.20071428571427,205.65919999999997
2020-03-27,2020,3,27,Friday,12,2020-12,138.37,139.9,133.94,133.94,11396286629,133.94,-3.197,128.25357142857143,204.0912
2020-03-28,2020,3,28,Saturday,12,2020-12,134.03,134.03,126.96,130.99,12162403960,130.99,-2.204,128.80214285714285,202.25639999999999
2020-03-29,2020,3,29,Sunday,13,2020-13,131.02,131.17,125.45,125.58,9938133669,125.58,-4.125,128.82857142857145,200.305
2020-03-30,2020,3,30,Monday,13,2020-13,125.58,133.91,125.29,132.9,11841123306,132.9,5.829,130.42071428571427,198.3914
2020-03-31,2020,3,31,Tuesday,13,2020-13,132.82,134.27,131.65,133.59,11065246317,133.59,0.518,131.8242857142857,196.59279999999998
2020-04-01,2020,4,1,Wednesday,13,2020-13,133.61,135.63,129.73,135.63,12456564435,135.63,1.528,133.30928571428572,194.5884
2020-04-02,2020,4,2,Thursday,13,2020-13,135.73,146.79,135.73,142.03,15322861686,142.03,4.715,133.69785714285715,192.12079999999997
2020-04-03,2020,4,3,Friday,13,2020-13,142.11,146.9,139.62,142.09,13184603402,142.09,0.044,134.3657142857143,189.6006
2020-04-04,2020,4,4,Saturday,13,2020-13,142.22,145.38,140.12,145.22,11946658257,145.22,2.201,135.25142857142856,186.8206
2020-04-05,2020,4,5,Sunday,14,2020-14,145.26,146.13,142.1,143.55,11280993591,143.55,-1.152,136.69642857142858,184.39700000000002
2020-04-06,2020,4,6,Monday,14,2020-14,143.61,169.27,143.54,169.14,21636382525,169.14,17.826,139.14142857142858,182.58199999999997
2020-04-07,2020,4,7,Tuesday,14,2020-14,169.15,175.2,164.2,165.1,21659346091,165.1,-2.385,141.02285714285713,180.5568
2020-04-08,2020,4,8,Wednesday,14,2020-14,165.24,173.21,164.49,172.64,17063110836,172.64,4.567,143.62571428571428,178.37079999999997
2020-04-09,2020,4,9,Thursday,14,2020-14,172.76,172.9,167.99,170.81,14901696210,170.81,-1.063,145.94357142857143,176.5918
2020-04-10,2020,4,10,Friday,14,2020-14,170.83,170.95,154.91,158.41,17980944616,158.41,-7.257,147.69142857142856,174.60100000000003
2020-04-11,2020,4,11,Saturday,14,2020-14,158.54,161.17,155.3,158.22,13555089447,158.22,-0.124,149.63642857142858,172.4534
2020-04-12,2020,4,12,Sunday,15,2020-15,158.23,164.52,156.32,161.14,15123721386,161.14,1.85,152.17642857142854,170.4296
2020-04-13,2020,4,13,Monday,15,2020-15,160.72,160.75,151.61,156.28,16465282133,156.28,-3.018,153.84642857142856,168.0802
2020-04-14,2020,4,14,Tuesday,15,2020-15,156.36,160.94,155.87,157.6,14723156630,157.6,0.843,155.5614285714286,165.9278
2020-04-15,2020,4,15,Wednesday,15,2020-15,157.57,160.71,152.8,153.29,14171753737,153.29,-2.735,156.82285714285715,164.0372
2020-04-16,2020,4,16,Thursday,15,2020-15,153.2,173.16,150.36,172.16,22910469236,172.16,12.311,158.97499999999997,162.9668
2020-04-17,2020,4,17,Friday,15,2020-15,172.28,174.28,169.75,171.64,16714684266,171.64,-0.301,161.08571428571432,161.8646
2020-04-18,2020,4,18,Saturday,15,2020-15,171.62,187.94,171.62,186.91,20160323443,186.91,8.9,164.0635714285714,161.0676
2020-04-19,2020,4,19,Sunday,16,2020-16,186.86,188.1,180.12,181.61,19146038381,181.61,-2.835,166.78214285714287,160.3028
2020-04-20,2020,4,20,Monday,16,2020-16,181.48,186.08,170.32,172.3,21266681335,172.3,-5.131,167.00785714285712,159.3694
2020-04-21,2020,4,21,Tuesday,16,2020-16,172.02,175.18,170.55,172.74,16458767984,172.74,0.256,167.55357142857142,158.2128
2020-04-22,2020,4,22,Wednesday,16,2020-16,172.67,183.75,171.83,182.6,17994666395,182.6,5.709,168.26500000000001,157.3752
2020-04-23,2020,4,23,Thursday,16,2020-16,182.62,189.09,180.34,185.03,21275740032,185.03,1.33,169.2807142857143,156.5854
2020-04-24,2020,4,24,Friday,16,2020-16,185.22,190.21,185.22,189.24,16788555028,189.24,2.274,171.4828571428571,155.7848
2020-04-25,2020,4,25,Saturday,16,2020-16,189.21,196.79,188.46,195.52,18260969748,195.52,3.318,174.14714285714285,154.8246
2020-04-26,2020,4,26,Sunday,17,2020-17,195.41,199.34,194.77,197.32,18335367012,197.32,0.922,176.73142857142858,154.014
2020-04-27,2020,4,27,Monday,17,2020-17,197.48,199.55,193.45,197.22,18670194595,197.22,-0.047,179.65571428571428,153.9446
2020-04-28,2020,4,28,Tuesday,17,2020-17,197.27,198.79,194.85,198.42,18217507467,198.42,0.604,182.57142857142858,153.8732
2020-04-29,2020,4,29,Wednesday,17,2020-17,198.47,218.45,198.12,216.97,26397548759,216.97,9.351,187.12000000000003,154.1972
2020-04-30,2020,4,30,Thursday,17,2020-17,216.91,227.53,206.44,207.6,28089191904,207.6,-4.317,189.6514285714286,154.4518
2020-05-01,2020,5,1,Friday,17,2020-17,207.9,217.63,207.78,214.22,20816320834,214.22,3.187,192.69285714285712,156.4892
2020-05-02,2020,5,2,Saturday,17,2020-17,214.23,215.85,212.88,215.33,18260876092,215.33,0.516,194.72285714285712,158.1318
2020-05-03,2020,5,3,Sunday,18,2020-18,215.35,219.27,208.69,210.93,20469034664,210.93,-2.04,196.81714285714287,159.8842
2020-05-04,2020,5,4,Monday,18,2020-18,210.89,211.83,199.05,208.17,22602446422,208.17,-1.308,199.37928571428574,161.5434
2020-05-05,2020,5,5,Tuesday,18,2020-18,208.01,211.78,204.03,206.77,19004689099,206.77,-0.672,201.81,163.4666
2020-05-06,2020,5,6,Wednesday,18,2020-18,206.48,211.53,204.04,204.06,20343543799,204.06,-1.315,203.34285714285716,165.269
2020-05-07,2020,5,7,Thursday,18,2020-18,203.91,214.39,202.07,212.29,23594744655,212.29,4.035,205.29,167.218
2020-05-08,2020,5,8,Friday,18,2020-18,212.2,216.33,208.83,212.99,20445139356,212.99,0.331,206.98642857142858,168.74599999999998
2020-05-09,2020,5,9,Saturday,18,2020-18,213.14,214.74,209.07,211.6,18950547549,211.6,-0.653,208.135,170.32319999999999
2020-05-10,2020,5,10,Sunday,19,2020-19,211.55,211.55,182.71,188.6,25211575193,188.6,-10.87,207.51214285714286,171.43880000000001
2020-05-11,2020,5,11,Monday,19,2020-19,188.63,191.36,180.72,185.91,20054601647,185.91,-1.425,206.70428571428573,172.69060000000002
2020-05-12,2020,5,12,Tuesday,19,2020-19,185.88,191.6,185.7,189.31,15899726284,189.31,1.829,206.05357142857142,173.77859999999998
2020-05-13,2020,5,13,Wednesday,19,2020-19,189.37,200.2,189.13,199.19,17054662289,199.19,5.219,204.7835714285714,174.9872
2020-05-14,2020,5,14,Thursday,19,2020-19,198.89,204.12,196.87,202.95,20150524861,202.95,1.886,204.45142857142855,176.3222
2020-05-15,2020,5,15,Friday,19,2020-19,202.96,203.57,193.76,195.62,16602342092,195.62,-3.61,203.12285714285716,177.46739999999997
2020-05-16,2020,5,16,Saturday,19,2020-19,195.61,202.77,194.5,200.68,15379081645,200.68,2.584,202.07642857142858,178.8022
2020-05-17,2020,5,17,Sunday,20,2020-20,200.61,209.16,200.1,207.16,15470397303,207.16,3.23,201.80714285714285,180.32559999999998
2020-05-18,2020,5,18,Monday,20,2020-20,207.18,215.91,207.11,214.53,17411566928,214.53,3.556,202.26142857142858,182.1046
2020-05-19,2020,5,19,Tuesday,20,2020-20,214.6,214.6,210.14,213.45,14346192779,213.45,-0.501,202.73857142857142,183.71559999999997
2020-05-20,2020,5,20,Wednesday,20,2020-20,213.45,214.72,207.98,210.1,12730175511,210.1,-1.571,203.17,185.24579999999997
2020-05-21,2020,5,21,Thursday,20,2020-20,210.13,211.63,193.35,199.88,13308321229,199.88,-4.861,202.2835714285714,186.53080000000003
2020-05-22,2020,5,22,Friday,20,2020-20,199.84,208.59,198.04,207.17,12041592114,207.17,3.645,201.86785714285716,187.83360000000002
2020-05-23,2020,5,23,Saturday,20,2020-20,207.19,210.39,205.29,208.69,10665476768,208.69,0.736,201.66000000000003,189.16559999999998
2020-05-24,2020,5,24,Sunday,21,2020-21,208.72,210.6,202.37,202.37,11833299572,202.37,-3.03,202.64357142857142,190.3086
2020-05-25,2020,5,25,Monday,21,2020-21,201.98,206.36,200.67,205.32,10415044124,205.32,1.457,204.03,191.544
2020-05-26,2020,5,26,Tuesday,21,2020-21,205.26,205.75,200.26,201.9,10159741290,201.9,-1.664,204.92928571428573,192.1992
2020-05-27,2020,5,27,Wednesday,21,2020-21,201.89,208.86,201.79,208.86,10631034756,208.86,3.448,205.61999999999998,193.0744
2020-05-28,2020,5,28,Thursday,21,2020-21,208.89,220.28,206.24,219.84,12212469604,219.84,5.256,206.82642857142858,194.0184
2020-05-29,2020,5,29,Friday,21,2020-21,219.93,224.22,218.24,220.68,12265816557,220.68,0.38,208.61642857142854,195.0158
2020-05-30,2020,5,30,Saturday,21,2020-21,220.72,243.94,218.74,242.35,15027397867,242.35,9.82,211.59285714285716,196.69459999999998
2020-05-31,2020,5,31,Sunday,22,2020-22,242.35,244.05,230.05,230.98,12234904813,230.98,-4.692,213.2942857142857,198.1498
2020-06-01,2020,6,1,Monday,22,2020-22,230.86,248.24,230.49,246.99,13951727936,246.99,6.934,215.61285714285714,199.8668
2020-06-02,2020,6,2,Tuesday,22,2020-22,246.83,252.22,233.23,237.22,13782107567,237.22,-3.957,217.31071428571428,201.48559999999998
2020-06-03,2020,6,3,Wednesday,22,2020-22,237.4,244.18,235.46,244.18,9861760817,244.18,2.934,219.74500000000003,203.21720000000002
2020-06-04,2020,6,4,Thursday,22,2020-22,244.11,245.93,236.77,244.43,10170414304,244.43,0.101,222.92714285714285,205.04
2020-06-05,2020,6,5,Friday,22,2020-22,244.35,247.33,240.68,241.22,9293963914,241.22,-1.311,225.35928571428573,206.4212
2020-06-06,2020,6,6,Saturday,22,2020-22,241.2,245.98,239.72,241.93,8114873845,241.93,0.294,227.73357142857142,207.827
2020-06-07,2020,6,7,Sunday,23,2020-23,241.91,245.44,236.33,245.17,9544883157,245.17,1.338,230.7907142857143,208.99220000000003
2020-06-08,2020,6,8,Monday,23,2020-23,245.18,246.64,241.54,246.31,8076783299,246.31,0.466,233.71857142857144,210.28619999999998
2020-06-09,2020,6,9,Tuesday,23,2020-23,246.18,248.34,242.34,244.91,8446545788,244.91,-0.568,236.79071428571427,211.7384
2020-06-10,2020,6,10,Wednesday,23,2020-23,244.82,248.65,242.82,247.44,8792990206,247.44,1.034,239.54642857142858,213.23239999999998
2020-06-11,2020,6,11,Thursday,23,2020-23,247.55,249.89,229.94,231.7,12356528860,231.7,-6.362,240.39357142857142,214.2144
2020-06-12,2020,6,12,Friday,23,2020-23,231.63,239.35,229.65,237.49,8868955009,237.49,2.499,241.59428571428572,215.2636
2020-06-13,2020,6,13,Saturday,23,2020-23,237.54,239.19,235.89,238.91,7141624980,238.91,0.596,241.34857142857143,216.257
2020-06-14,2020,6,14,Sunday,24,2020-24,238.97,239.1,232.96,234.11,7439385176,234.11,-2.007,241.57214285714286,217.02880000000002
2020-06-15,2020,6,15,Monday,24,2020-24,234.06,234.24,221.24,229.93,10536099884,229.93,-1.788,240.35357142857143,217.68099999999998
2020-06-16,2020,6,16,Tuesday,24,2020-24,229.76,236.39,228.43,234.42,7965648016,234.42,1.952,240.15357142857144,218.425
2020-06-17,2020,6,17,Wednesday,24,2020-24,234.49,235.95,229.34,233.03,7701391592,233.03,-0.592,239.35714285714286,219.11720000000003
2020-06-18,2020,6,18,Thursday,24,2020-24,232.9,234.57,228.95,232.1,6713800872,232.1,-0.398,238.47642857142858,219.4198
2020-06-19,2020,6,19,Friday,24,2020-24,231.95,232.15,226.8,227.14,6946372590,227.14,-2.138,237.47071428571425,219.81059999999997
2020-06-20,2020,6,20,Saturday,24,2020-24,226.98,231.45,226.64,229.27,6252830566,229.27,0.94,236.56642857142856,220.1116
2020-06-21,2020,6,21,Sunday,25,2020-25,229.22,232.36,228.49,228.99,5600408178,228.99,-0.124,235.41071428571428,220.38479999999998
2020-06-22,2020,6,22,Monday,25,2020-25,229.0,243.78,228.93,242.53,9079586552,242.53,5.914,235.14071428571427,221.0168
2020-06-23,2020,6,23,Tuesday,25,2020-25,242.54,244.86,239.76,244.14,6624530348,244.14,0.663,235.08571428571432,221.7362
2020-06-24,2020,6,24,Wednesday,25,2020-25,244.19,248.51,232.81,235.77,8815030025,235.77,-3.428,234.25214285714287,222.31619999999998
2020-06-25,2020,6,25,Thursday,25,2020-25,235.7,236.05,230.3,232.94,7010426122,232.94,-1.199,234.3407142857143,222.89379999999997
2020-06-26,2020,6,26,Friday,25,2020-25,232.88,233.9,229.26,229.67,7187490226,229.67,-1.407,233.78214285714284,223.2414
2020-06-27,2020,6,27,Saturday,25,2020-25,229.63,232.49,220.56,222.96,6918380955,222.96,-2.921,232.64285714285714,223.44080000000002
2020-06-28,2020,6,28,Sunday,26,2020-26,222.91,228.6,219.47,225.35,6205925718,225.35,1.071,232.01714285714283,223.71580000000003
2020-06-29,2020,6,29,Monday,26,2020-26,225.36,229.9,222.25,228.19,6726164653,228.19,1.264,231.89285714285714,224.5076
2020-06-30,2020,6,30,Tuesday,26,2020-26,227.97,229.48,224.82,226.32,6094093001,226.32,-0.824,231.31428571428572,225.31580000000002
2020-07-01,2020,7,1,Wednesday,26,2020-26,226.13,232.76,224.84,231.11,6463737443,231.11,2.12,231.17714285714285,226.1518
2020-07-02,2020,7,2,Thursday,26,2020-26,231.29,232.4,225.46,229.39,6212210566,229.39,-0.745,230.98357142857142,226.75580000000002
2020-07-03,2020,7,3,Friday,26,2020-26,229.32,229.63,224.91,225.39,5109032700,225.39,-1.746,230.85857142857142,227.2046
2020-07-04,2020,7,4,Saturday,26,2020-26,225.29,230.05,225.13,229.07,5228310135,229.07,1.636,230.84428571428572,227.8736
2020-07-05,2020,7,5,Sunday,27,2020-27,228.98,229.86,224.54,227.66,5292172429,227.66,-0.615,230.7492857142857,228.4132
2020-07-06,2020,7,6,Monday,27,2020-27,227.69,242.13,227.03,241.51,8782917553,241.51,6.082,230.6764285714286,229.1002
2020-07-07,2020,7,7,Tuesday,27,2020-27,240.97,242.68,234.22,239.08,6441497597,239.08,-1.008,230.315,229.5912
2020-07-08,2020,7,8,Wednesday,27,2020-27,239.16,248.31,238.4,246.67,9892586411,246.67,3.177,231.09357142857144,230.25560000000002
2020-07-09,2020,7,9,Thursday,27,2020-27,246.75,247.29,239.9,243.02,8429099199,243.02,-1.481,231.8135714285714,230.91400000000002
2020-07-10,2020,7,10,Friday,27,2020-27,242.87,242.88,236.73,240.98,7281370522,240.98,-0.836,232.6214285714286,231.736
2020-07-11,2020,7,11,Saturday,27,2020-27,241.04,241.53,238.33,239.46,5643067316,239.46,-0.634,233.8,232.3818
2020-07-12,2020,7,12,Sunday,28,2020-28,239.46,243.31,237.77,242.13,6596394718,242.13,1.116,234.99857142857144,233.0506
2020-07-13,2020,7,13,Monday,28,2020-28,242.18,244.31,238.23,239.6,7787751468,239.6,-1.044,235.81357142857146,233.7952
2020-07-14,2020,7,14,Tuesday,28,2020-28,239.98,242.0,237.8,240.21,7357458555,240.21,0.253,236.80571428571426,234.493
2020-07-15,2020,7,15,Wednesday,28,2020-28,240.14,241.4,237.1,238.42,6189328448,238.42,-0.744,237.3278571428571,235.2234
2020-07-16,2020,7,16,Thursday,28,2020-28,238.45,239.01,231.62,233.64,5832057567,233.64,-2.006,237.6314285714286,235.71900000000002
2020-07-17,2020,7,17,Friday,28,2020-28,233.69,234.42,232.11,232.77,5859850529,232.77,-0.371,238.15857142857143,235.9776
2020-07-18,2020,7,18,Saturday,28,2020-28,232.86,236.54,232.32,235.48,5397402117,235.48,1.165,238.61642857142857,236.27360000000002
2020-07-19,2020,7,19,Sunday,29,2020-29,235.46,239.16,233.28,238.49,6251377305,238.49,1.276,239.39000000000001,236.19640000000004
2020-07-20,2020,7,20,Monday,29,2020-29,238.49,239.58,234.85,236.15,5600686192,236.15,-0.979,239.00714285714284,236.2998
2020-07-21,2020,7,21,Tuesday,29,2020-29,236.3,246.19,235.68,245.02,6806696015,245.02,3.753,239.43142857142857,236.2604
2020-07-22,2020,7,22,Wednesday,29,2020-29,245.04,262.99,242.48,262.19,7702077383,262.19,7.009,240.54,236.75979999999998
2020-07-23,2020,7,23,Thursday,29,2020-29,262.39,277.58,261.05,274.69,10281309262,274.69,4.767,242.80214285714285,237.37
2020-07-24,2020,7,24,Friday,29,2020-29,274.72,286.19,269.24,279.22,9466060358,279.22,1.648,245.5335714285714,238.06579999999997
2020-07-25,2020,7,25,Saturday,29,2020-29,279.03,306.74,279.03,304.06,10785021813,304.06,8.897,250.14785714285713,239.32260000000002
2020-07-26,2020,7,26,Sunday,30,2020-30,303.69,316.39,300.27,309.64,12003973026,309.64,1.837,254.97,240.67680000000001
2020-07-27,2020,7,27,Monday,30,2020-30,309.66,330.7,309.66,321.51,15644257058,321.51,3.834,260.82071428571425,242.2036
2020-07-28,2020,7,28,Tuesday,30,2020-30,321.83,325.91,307.72,316.66,12357108065,316.66,-1.511,266.2814285714286,243.6106
2020-07-29,2020,7,29,Wednesday,30,2020-30,316.56,324.38,313.11,318.19,10878845706,318.19,0.484,271.9792857142857,245.07620000000003
2020-07-30,2020,7,30,Thursday,30,2020-30,318.14,338.63,315.75,334.59,11827689045,334.59,5.153,279.19,246.81920000000002
2020-07-31,2020,7,31,Friday,30,2020-30,334.63,348.61,329.34,345.55,12030600492,345.55,3.278,287.24571428571426,249.09619999999998
2020-08-01,2020,8,1,Saturday,30,2020-30,345.8,388.85,343.59,385.2,14045259477,385.2,11.473,297.94,252.0504
2020-08-02,2020,8,2,Sunday,31,2020-31,385.55,411.23,357.14,370.67,18909744275,370.67,-3.772,307.38142857142856,254.68560000000002
2020-08-03,2020,8,3,Monday,31,2020-31,371.13,396.51,369.34,386.3,12834648062,386.3,4.215,318.1064285714286,257.7294
2020-08-04,2020,8,4,Tuesday,31,2020-31,386.16,400.7,382.99,389.88,14086704221,389.88,0.927,328.4535714285715,260.9284
2020-08-05,2020,8,5,Wednesday,31,2020-31,389.71,406.3,386.22,401.59,12875466638,401.59,3.005,338.4107142857143,264.2718
2020-08-06,2020,8,6,Thursday,31,2020-31,401.58,403.49,392.6,394.96,11304626458,394.96,-1.651,347.0014285714286,267.5104
2020-08-07,2020,8,7,Friday,31,2020-31,395.23,398.25,367.94,379.51,12751687084,379.51,-3.912,354.165,270.4586
2020-08-08,2020,8,8,Saturday,31,2020-31,379.55,393.99,377.35,393.99,9342060531,393.99,3.814,360.5885714285714,273.79560000000004
2020-08-09,2020,8,9,Sunday,32,2020-32,395.31,399.74,385.83,391.12,9451065592,391.12,-0.728,366.40857142857146,277.0326
2020-08-10,2020,8,10,Monday,32,2020-32,391.04,399.38,391.04,395.89,11685827893,395.89,1.219,371.7214285714286,280.3706
2020-08-11,2020,8,11,Tuesday,32,2020-32,395.89,398.48,370.86,380.38,12792218737,380.38,-3.916,376.2728571428571,283.1276
2020-08-12,2020,8,12,Wednesday,32,2020-32,380.06,391.31,367.92,391.02,12408772745,391.02,2.797,381.47499999999997,286.0652
2020-08-13,2020,8,13,Thursday,32,2020-32,390.84,432.9,379.71,428.74,18480303526,428.74,9.646,388.2,289.9246
2020-08-14,2020,8,14,Friday,32,2020-32,428.68,444.58,423.35,437.4,15064589987,437.4,2.019,394.7607142857143,294.0138
2020-08-15,2020,8,15,Saturday,32,2020-32,437.56,441.75,429.87,433.35,12416067894,433.35,-0.924,398.2,298.0874
2020-08-16,2020,8,16,Sunday,33,2020-33,433.35,436.27,415.09,433.79,12168816874,433.79,0.1,402.7085714285714,302.30400000000003
2020-08-17,2020,8,17,Monday,33,2020-33,433.97,442.73,422.65,429.53,13227089410,429.53,-0.981,405.7964285714285,306.38759999999996
2020-08-18,2020,8,18,Tuesday,33,2020-33,429.67,432.58,419.67,423.67,11978984079,423.67,-1.365,408.21,310.29720000000003
2020-08-19,2020,8,19,Wednesday,33,2020-33,423.74,427.02,396.68,406.46,13137391167,406.46,-4.061,408.55785714285713,313.9
2020-08-20,2020,8,20,Thursday,33,2020-33,406.76,418.73,404.03,416.44,10043032427,416.44,2.454,410.09214285714285,317.6066
2020-08-21,2020,8,21,Friday,33,2020-33,416.15,418.64,387.44,389.13,11781796374,389.13,-6.559,410.7792857142857,320.8014
2020-08-22,2020,8,22,Saturday,33,2020-33,389.03,396.47,382.81,395.84,10131847985,395.84,1.724,410.9114285714286,324.2104
2020-08-23,2020,8,23,Sunday,34,2020-34,395.56,396.49,385.04,391.38,8137303970,391.38,-1.124,410.92999999999995,327.4566
2020-08-24,2020,8,24,Monday,34,2020-34,391.68,409.39,389.31,408.14,10328860398,408.14,4.282,411.80499999999995,331.06620000000004
2020-08-25,2020,8,25,Tuesday,34,2020-34,408.07,408.53,374.36,384.0,12428442042,384.0,-5.915,412.06357142857144,333.916
2020-08-26,2020,8,26,Wednesday,34,2020-34,383.98,391.87,378.71,386.47,9967343483,386.47,0.642,411.73857142857145,336.86379999999997
2020-08-27,2020,8,27,Thursday,34,2020-34,386.61,395.35,374.87,382.63,10457777652,382.63,-0.992,408.44500000000005,339.583
2020-08-28,2020,8,28,Friday,34,2020-34,382.63,397.76,381.27,395.87,9120674421,395.87,3.461,405.4785714285714,342.64
2020-08-29,2020,8,29,Saturday,34,2020-34,395.69,405.62,393.04,399.92,8777703481,399.92,1.022,403.09071428571434,345.81879999999995
2020-08-30,2020,8,30,Sunday,35,2020-35,399.62,428.66,399.61,428.4,11211948040,428.4,7.12,402.7057142857143,349.5976
2020-08-31,2020,8,31,Monday,35,2020-35,428.51,438.56,419.77,435.08,12774741797,435.08,1.56,403.1021428571429,353.4566
2020-09-01,2020,9,1,Tuesday,35,2020-35,434.87,487.21,432.08,477.05,18862763756,477.05,9.647,406.915,358.20560000000006
2020-09-02,2020,9,2,Wednesday,35,2020-35,477.01,480.33,424.46,440.04,19691854014,440.04,-7.758,409.31357142857144,362.20219999999995
2020-09-03,2020,9,3,Thursday,35,2020-35,440.24,449.53,381.13,385.67,19622845896,385.67,-12.355,407.11571428571426,365.1472
2020-09-04,2020,9,4,Friday,35,2020-35,384.67,402.41,371.64,388.24,16747106257,388.24,0.666,407.0521428571428,368.2392
2020-09-05,2020,9,5,Saturday,35,2020-35,388.04,394.17,316.77,335.26,29880047640,335.26,-13.646,402.72499999999997,370.289
2020-09-06,2020,9,6,Sunday,36,2020-36,335.33,359.76,319.04,353.36,27643678917,353.36,5.399,400.00928571428574,372.64660000000003
2020-09-07,2020,9,7,Monday,36,2020-36,353.45,358.21,326.25,352.67,21763614732,352.67,-0.195,396.04714285714283,374.93019999999996
2020-09-08,2020,9,8,Tuesday,36,2020-36,353.2,355.56,328.82,337.6,17991403432,337.6,-4.273,392.73285714285714,376.95920000000007
2020-09-09,2020,9,9,Wednesday,36,2020-36,337.82,359.16,332.17,351.11,14547933520,351.11,4.001,390.20714285714286,379.0810000000001
2020-09-10,2020,9,10,Thursday,36,2020-36,351.43,377.39,351.11,368.1,31421134556,368.1,4.839,389.1692857142857,381.19919999999996
2020-09-11,2020,9,11,Friday,36,2020-36,368.12,376.63,355.58,374.7,27296269329,374.7,1.791,387.65714285714284,383.1994
2020-09-12,2020,9,12,Saturday,36,2020-36,374.6,387.54,367.84,387.18,13295405814,387.18,3.333,386.7471428571429,385.3586
2020-09-13,2020,9,13,Sunday,37,2020-37,387.52,388.96,354.34,365.57,15005899191,365.57,-5.582,382.25928571428574,386.58880000000005
2020-09-14,2020,9,14,Monday,37,2020-37,365.7,384.49,357.57,377.27,17536695361,377.27,3.2,378.13000000000005,387.94140000000004
2020-09-15,2020,9,15,Tuesday,37,2020-37,377.15,381.51,363.61,364.84,16140584321,364.84,-3.295,370.11499999999995,388.80800000000005
2020-09-16,2020,9,16,Wednesday,37,2020-37,364.74,372.77,356.68,365.81,16107612177,365.81,0.267,364.8128571428571,389.791
2020-09-17,2020,9,17,Thursday,37,2020-37,365.87,393.9,364.8,389.02,19899531080,389.02,6.344,365.0521428571428,391.2076
2020-09-18,2020,9,18,Friday,37,2020-37,389.34,391.9,376.96,384.36,14108357740,384.36,-1.197,364.77500000000003,392.20300000000003
2020-09-19,2020,9,19,Saturday,37,2020-37,384.04,387.08,378.72,385.54,11049507684,385.54,0.307,368.36642857142857,393.0028
2020-09-20,2020,9,20,Sunday,38,2020-38,385.6,385.6,367.09,371.05,12292195784,371.05,-3.759,369.63000000000005,392.7198
2020-09-21,2020,9,21,Monday,38,2020-38,371.4,375.74,336.07,341.79,17398267133,341.79,-7.887,368.8528571428572,392.1422
2020-09-22,2020,9,22,Tuesday,38,2020-38,341.72,346.6,336.86,344.5,12732578043,344.5,0.795,369.3457142857143,391.30620000000005
2020-09-23,2020,9,23,Wednesday,38,2020-38,344.59,344.67,318.97,321.12,12899346599,321.12,-6.789,367.2035714285715,389.931
2020-09-24,2020,9,24,Thursday,38,2020-38,320.99,351.46,318.55,349.36,15714304470,349.36,8.794,365.86499999999995,388.8864
2020-09-25,2020,9,25,Friday,38,2020-38,349.41,357.77,339.02,352.18,14381086966,352.18,0.809,364.25642857142856,388.0308
2020-09-26,2020,9,26,Saturday,38,2020-38,352.35,355.85,348.11,355.49,13049148579,355.49,0.938,361.99285714285713,387.5504
2020-09-27,2020,9,27,Sunday,39,2020-39,354.96,361.98,349.83,357.44,13598126926,357.44,0.549,361.4121428571429,386.81940000000003
2020-09-28,2020,9,28,Monday,39,2020-39,357.93,366.43,354.55,355.16,14258455166,355.16,-0.638,359.8328571428571,386.10020000000003
2020-09-29,2020,9,29,Tuesday,39,2020-39,354.36,360.35,352.15,359.76,11600013236,359.76,1.295,359.4700000000001,385.37760000000003
2020-09-30,2020,9,30,Wednesday,39,2020-39,360.04,361.18,353.33,359.94,11818610610,359.94,0.05,359.05071428571426,384.9688
2020-10-01,2020,10,1,Thursday,39,2020-39,360.31,369.26,346.48,353.21,14679481911,353.21,-1.87,356.4928571428572,384.2126
2020-10-02,2020,10,2,Friday,39,2020-39,352.95,354.12,336.47,346.24,14215390463,346.24,-1.972,353.77,382.56260000000003
2020-10-03,2020,10,3,Saturday,39,2020-39,346.22,351.31,344.67,346.52,10060167889,346.52,0.082,350.98285714285714,380.745
2020-10-04,2020,10,4,Sunday,40,2020-40,346.6,354.05,345.13,352.58,10696959020,352.58,1.748,349.6635714285714,379.12960000000004
2020-10-05,2020,10,5,Monday,40,2020-40,352.74,355.21,349.68,353.96,11809507622,353.96,0.391,350.53285714285715,377.533
2020-10-06,2020,10,6,Tuesday,40,2020-40,353.96,354.99,338.0,340.82,12830796112,340.82,-3.713,350.27,375.75879999999995
2020-10-07,2020,10,7,Wednesday,40,2020-40,340.94,342.45,334.55,341.81,11929918060,341.81,0.291,351.7478571428572,374.12160000000006
2020-10-08,2020,10,8,Thursday,40,2020-40,342.04,352.21,335.65,350.77,13461017711,350.77,2.621,351.84857142857146,373.0078
